waveform,action_id,action_label_en,action_label,metric,reference_estimate,n_replicates,finite_replicates,infinite_fraction,resampling_mean_finite,resampling_sd_finite,percentile_2_5_finite,percentile_50_finite,percentile_97_5_finite
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m15,0.97114599501,5000,5000,0,0.967720627377,0.0059754326569,0.954635570918,0.968290934064,0.977591531498
body_configuration,6,backhand_push,backhand push,R_L2_m20,0.982124379719,5000,5000,0,0.980996700085,0.00390570170802,0.972103865638,0.981478928065,0.987263292223
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m20,0.978166089715,5000,5000,0,0.975519275777,0.00458613632969,0.965441723172,0.975965812408,0.983069326834
body_configuration,6,backhand_push,backhand push,R_L2_m30,0.98801148577,5000,5000,0,0.987246913764,0.00263979159846,0.981228021884,0.987575916261,0.99147265806
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m30,0.98531238963,5000,5000,0,0.983493175492,0.0031307235602,0.976610887831,0.983802000953,0.988628500208
body_configuration,6,backhand_push,backhand push,R_L2_m40,0.990981584978,5000,5000,0,0.990403272967,0.00199356291178,0.98585463228,0.990652904923,0.993590830249
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m40,0.98893412457,5000,5000,0,0.98754836264,0.00237662271917,0.982323261259,0.987786836234,0.991439297386
body_configuration,6,backhand_push,backhand push,R_L2_m50,0.992772231379,5000,5000,0,0.992307214854,0.00160149365292,0.988651600367,0.992508318847,0.994866083371
body_configuration,6,backhand_push,backhand push,mean_pointwise_reliability_m50,0.991123012242,5000,5000,0,0.990003924772,0.00191531340563,0.985791058388,0.990196737152,0.9931359275
body_configuration,6,backhand_push,backhand push,required_n_R_L2_80,2,5000,5000,0,2.0776,0.326802080654,2,2,3
body_configuration,6,backhand_push,backhand push,required_n_mean_pointwise_R_80,2,5000,5000,0,2.3554,0.493902447783,2,2,3
body_configuration,6,backhand_push,backhand push,required_n_R_L2_90,4,5000,5000,0,3.9906,0.788819426242,3,4,6
body_configuration,6,backhand_push,backhand push,required_n_mean_pointwise_R_90,4,5000,5000,0,4.9132,0.904560338441,4,5,7
racket,1,forehand_attack,forehand attack,integrated_sigma2_athlete,56.5458050243,5000,5000,0,54.4657426075,11.0615522736,33.9946637055,53.9416253516,77.2418209337
racket,1,forehand_attack,forehand attack,integrated_sigma2_trial,36.7401809084,5000,5000,0,36.7324446177,4.14528566336,28.8466203198,36.6199665038,44.9937631694
racket,1,forehand_attack,forehand attack,boundary_nodes,0,5000,5000,0,0,0,0,0,0
racket,1,forehand_attack,forehand attack,boundary_fraction,0,5000,5000,0,0,0,0,0,0
racket,1,forehand_attack,forehand attack,R_L2_m1,0.606155409721,5000,5000,0,0.592317900532,0.0603412166278,0.466455711946,0.595071690928,0.703005598519
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m1,0.601177404147,5000,5000,0,0.583000862035,0.0566924500322,0.472267450072,0.583649819337,0.691354236895
racket,1,forehand_attack,forehand attack,R_L2_m2,0.754790484224,5000,5000,0,0.742138981652,0.0483867122375,0.636167470035,0.746137862352,0.825605739678
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m2,0.745840498695,5000,5000,0,0.727359768787,0.0471802971877,0.631134142122,0.729590186952,0.812884121752
racket,1,forehand_attack,forehand attack,R_L2_m5,0.884996174232,5000,5000,0,0.877025737196,0.0277285479454,0.813825094538,0.880208888306,0.922090068953
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m5,0.876975186894,5000,5000,0,0.863891355763,0.0288985730025,0.801790265183,0.866419295529,0.913349803523
racket,1,forehand_attack,forehand attack,R_L2_m10,0.93898988903,5000,5000,0,0.934249176525,0.015938262479,0.897357850588,0.936288402607,0.959466035269
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m10,0.933483749785,5000,5000,0,0.925155345829,0.0173813729381,0.886889024303,0.927043490155,0.95416142997
racket,1,forehand_attack,forehand attack,R_L2_m15,0.958482258685,5000,5000,0,0.955123267628,0.0111625196727,0.92914775813,0.956603992075,0.972607244515
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m15,0.954348973921,5000,5000,0,0.948253250377,0.0124415311401,0.920477138027,0.949698216199,0.968869862656
racket,1,forehand_attack,forehand attack,R_L2_m20,0.968535106183,5000,5000,0,0.96593632908,0.00858592970755,0.94590258781,0.967096018697,0.979313770177
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m20,0.965232943416,5000,5000,0,0.960420408442,0.00969781061636,0.938654515613,0.961591835922,0.976409318704
racket,1,forehand_attack,forehand attack,R_L2_m30,0.978801063359,5000,5000,0,0.977013075634,0.0058727417194,0.963272775908,0.977820750595,0.9861134265
racket,1,forehand_attack,forehand attack,mean_pointwise_reliability_m30,0.976448246611,5000,5000,0,0.973054022924,0.00673947391375,0.957904351596,0.97390939169,0.984111025391
