curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
body14mean,63.31658291457286,7.247869487385884,7.247869487385884,0.6132635017113999,0.3913721413859721,0.3913721413859721,0.0331151451218,2.8289703132395623,2.8289703132395623,0.2393674780643192,1.35031217879418,1.35031217879418,0.1142538751024808
body14mean,63.81909547738693,6.7618945240916,6.7618945240916,0.5934089711465556,0.390764968096632,0.390764968096632,0.0342926729856808,2.915822513594817,2.915822513594817,0.2558861620324831,1.3265168110137378,1.3265168110137378,0.1164121938352803
body14mean,64.321608040201,6.263125025375273,6.263125025375273,0.5718098439342696,0.3934895897595688,0.3934895897595688,0.0359247532180147,2.991907559261737,2.991907559261737,0.2731547250926397,1.3046383768149663,1.3046383768149663,0.1191106777550757
body14mean,64.82412060301507,5.779933385197312,5.779933385197312,0.5501769235805065,0.3951594165505475,0.3951594165505475,0.0376142037689291,3.0514827014595274,3.0514827014595274,0.2904627533161135,1.279014857765912,1.279014857765912,0.1217461193344508
body14mean,65.32663316582914,5.300794325396202,5.300794325396202,0.5278833949435757,0.3916346696910792,0.3916346696910792,0.0390012187463395,3.0912993751568987,3.0912993751568987,0.3078492597093564,1.2578724381366029,1.2578724381366029,0.1252661266007282
body14mean,65.82914572864321,4.833067341624008,4.833067341624008,0.5057599755334166,0.389818078704865,0.389818078704865,0.0407928067234436,3.09907768663962,3.09907768663962,0.3243053208615828,1.2340863540958265,1.2340863540958265,0.1291418968815569
body14mean,66.33165829145727,4.378720690651219,4.378720690651219,0.4832241135825441,0.387566762566049,0.387566762566049,0.0427708498728614,3.0879482024256,3.0879482024256,0.3407778523283703,1.207234100466991,1.207234100466991,0.133227184216224
body14mean,66.83417085427135,3.966441102644628,3.966441102644628,0.4619999507159704,0.3841144964498426,0.3841144964498426,0.0447405807465021,3.054366594196357,3.054366594196357,0.3557640664439362,1.1804490746016398,1.1804490746016398,0.1374954020935912
body14mean,67.33668341708542,3.642206128873726,3.642206128873726,0.4148692513630992,0.3805972771942079,0.3805972771942079,0.0433523260006213,3.0047522668708178,3.0047522668708178,0.3422594107472301,1.7516105749980406,1.7516105749980406,0.1995190118890492
body14mean,67.83919597989949,3.4296253095105222,3.4296253095105222,0.2320677877958476,0.3802232617691617,0.3802232617691617,0.0257280499367098,2.941532554001477,2.941532554001477,0.1990406796461443,8.027168461823097,8.027168461823097,0.5431634826212981
body14mean,68.34170854271356,2.841140206859059,2.841140206859059,0.3977207049977533,0.3689800999304355,0.3689800999304355,0.0516521589185176,2.8280672317486943,2.8280672317486943,0.3958906675836335,1.1053686584546434,1.1053686584546434,0.1547364685000955
body14mean,68.84422110552764,2.5247924530448107,2.5247924530448107,0.377573658721656,0.3668960575362135,0.3668960575362135,0.0548679899004913,2.7202596225125326,2.7202596225125326,0.406805073068958,1.074939033752118,1.074939033752118,0.1607532783088945
body14mean,69.3467336683417,2.2468754719287367,2.2468754719287367,0.3588097899121972,0.361209615156935,0.361209615156935,0.0576825675245237,2.605247781527824,2.605247781527824,0.4160392602251277,1.0486910089361092,1.0486910089361092,0.1674683823381511
body14mean,69.84924623115577,1.9970502466895472,1.9970502466895472,0.3408877133360855,0.3515413753194157,0.3515413753194157,0.0600065700771961,2.497169429489544,2.497169429489544,0.4262558631374287,1.01262037018867,1.01262037018867,0.1728498534492897
body14mean,70.35175879396985,1.7738908492908545,1.7738908492908545,0.3231715367954809,0.3445716909160839,0.3445716909160839,0.0627748674243879,2.3903657506275904,2.3903657506275904,0.4354823598320168,0.9801787760640046,0.9801787760640046,0.1785712359481142
body14mean,70.85427135678391,1.5853144659172134,1.5853144659172134,0.3081811972680451,0.3373511287185489,0.3373511287185489,0.0655802220842397,2.2713611969891145,2.2713611969891145,0.4415469789530323,0.9500718100116222,0.9500718100116222,0.1846916016946826
body14mean,71.35678391959799,1.4271228197545027,1.4271228197545027,0.2947666449379023,0.331177472130195,0.331177472130195,0.0684034134887045,2.1674062703602948,2.1674062703602948,0.4476693005591332,0.9158277302634108,0.9158277302634108,0.1891606410142599
body14mean,71.85929648241205,1.300576745098916,1.300576745098916,0.284840246969443,0.325035747779172,0.325035747779172,0.0711863125495723,2.0607190816550043,2.0607190816550043,0.4513195660042441,0.8796550054407654,0.8796550054407654,0.1926538744767405
